-0.113320,0.388652,0.294384,156.860489,-21.229797,139.443359
-0.222821,0.485373,0.285523,152.188400,26.223465,127.570107
-0.012556,0.476830,0.284534,-156.123734,-25.729197,132.256195
-0.112900,0.480743,0.319305,179.999847,0.000061,133.972885
-0.112734,0.513494,0.319501,179.999802,0.000166,133.972992
-0.112735,0.480743,0.289279,179.999802,0.0000166,133.972882
-0.140271,0.509315,0.315160,179.867889,12.123281,136.879547
-0.061715,0.509060,0.307109,-162.604080,-7.074742,137.668686
